heading (radians),x (meters),y (meters),theta (radians),cost
-1.9633002859320163,-1.8662148294119494,0.6088572972934626,-1.9633002859320163,0.005121455336198062
-1.9646812199855506,-1.8681764290876701,0.6041262634373988,-1.9646812199855506,0.005121577358100661
-1.9655653462079927,-1.869970889080008,0.5998135383910068,-1.9655653462079927,0.00467115446007496
-1.9658374199629345,-1.871762147173945,0.5955166913912466,-1.9658374199629345,0.004655265803199949
-1.965974607009284,-1.8735536812134475,0.5912210309346118,-1.965974607009284,0.004654276847523434
-1.9673834580492835,-1.875348469191758,0.586924944396673,-1.9673834580492835,0.004655923477522643
-1.971332321730035,-1.877154728260319,0.5826291470538095,-1.971332321730035,0.004660090839641606
-1.9765359250799395,-1.8789809743396533,0.5783395804410193,-1.9765359250799395,0.004662140760192546
-1.9809999325501135,-1.8806624232795417,0.5744437369647034,-1.9809999325501135,0.004243214221484101
-1.9842390561699923,-1.8823410908730038,0.5705988618758312,-1.9842390561699923,0.004195353303164116
-1.9867197324578147,-1.8840300126206537,0.566761243148202,-1.9867197324578147,0.0041928241279995644
-1.9899484316166938,-1.8857425712534626,0.5628979008129777,-1.9899484316166938,0.00422590476347301
-1.993799881132108,-1.8874559559523336,0.5590678696412648,-1.993799881132108,0.004195810517959388
-1.9968834032711353,-1.8889972525690786,0.5556552580066809,-1.9968834032711353,0.0037445311361085573
-1.999227955114983,-1.8905410924034267,0.5522624835989821,-1.999227955114983,0.0037275138652533638
-2.001200388934973,-1.8916278815231664,0.5498879347490645,-2.001200388934973,0.0026114350138247053
-2.0029303790339728,-1.8922357350826042,0.5485660914046689,-2.0029303790339728,0.0014549074805100355
-2.0045436575429205,-1.892361113757605,0.5482938306799667,-2.0045436575429205,0.0002997427469686967
-2.005648510891197,-1.8923665504016032,0.5482809044392056,-2.005648510891197,1.402300959766041e-05
-2.006168145691093,-1.892367501776487,0.54827851538071,-2.006168145691093,2.5715199133582572e-06
-2.0064268275368966,-1.8923678952187548,0.5482771989388799,-2.0064268275368966,1.3739781330838896e-06
-2.006560937865006,-1.8923681480260777,0.5482762051941937,-2.006560937865006,1.0253975052883714e-06
-2.0066349268914423,-1.8923685290680732,0.5482751855541863,-2.0066349268914423,1.088512171309678e-06
-2.0066798477828844,-1.8923691630135824,0.5482739200635687,-2.0066798477828844,1.4153986759718994e-06
-2.006710778238886,-1.8923700097662308,0.5482724282271576,-2.006710778238886,1.7153908956979107e-06
-2.00673500349358,-1.8923709193587357,0.5482708495865473,-2.00673500349358,1.8219398183113412e-06
-2.006756031576383,-1.8923717867481695,0.5482692882317606,-2.006756031576383,1.786111194698057e-06
-2.006775579842284,-1.8923724927574626,0.5482678013458696,-2.006775579842284,1.6459886921231766e-06
-2.006794462887528,-1.8923729668666929,0.5482664253366623,-2.006794462887528,1.4553971626324161e-06
-2.0068129657463953,-1.892373453429087,0.5482651652118086,-2.0068129657463953,1.3507988785458606e-06
-2.0068312601678127,-1.8923739659194274,0.5482640209877688,-2.0068312601678127,1.2537523687350175e-06
-2.0068494650517503,-1.892374477473976,0.5482628723627857,-2.0068494650517503,1.257389123523015e-06
-2.006867557857167,-1.8923751061403609,0.5482617629925554,-2.006867557857167,1.2751171442430858e-06
-2.0068856127400663,-1.8923757867575128,0.5482605620912303,-2.0068856127400663,1.3803636115394767e-06
-2.006903747893044,-1.89237630658451,0.5482592483762538,-2.006903747893044,1.4128224044248592e-06
-2.0069219260255813,-1.8923767655390098,0.5482578155143019,-2.0069219260255813,1.504570572042071e-06
-2.0069401143321906,-1.8923772101406398,0.5482563460195289,-2.0069401143321906,1.5352802666501138e-06
-2.0069582054101924,-1.8923778329789724,0.5482549163256537,-2.0069582054101924,1.5594717584432114e-06
-2.006976185186888,-1.892378596025178,0.5482535873685025,-2.006976185186888,1.5324381297703736e-06
-2.0069941113910046,-1.8923793779474092,0.5482523514293033,-2.0069941113910046,1.4625143007020372e-06
-2.007012029753338,-1.8923801268222908,0.5482511219247695,-2.007012029753338,1.439616263755891e-06
-2.0070299581236988,-1.892380802251557,0.5482499025629063,-2.0070299581236988,1.393932583389988e-06
-2.0070479957700456,-1.8923812500363435,0.5482486475821273,-2.0070479957700456,1.3324743789901268e-06
-2.0070660724199856,-1.8923816530272946,0.5482473249229258,-2.0070660724199856,1.3826890720389657e-06
-2.007084129755142,-1.8923820960950477,0.5482460020265142,-2.007084129755142,1.3951214820965349e-06
-2.0071021323581513,-1.8923826357088296,0.5482446961845355,-2.0071021323581513,1.4129424287022458e-06
-2.007120063973114,-1.8923832949155108,0.5482433984031543,-2.007120063973114,1.455606389828444e-06
-2.0071379684532675,-1.8923839640558942,0.5482421128128232,-2.0071379684532675,1.4493071972362159e-06
-2.0071558549798736,-1.892384657768714,0.5482407781812038,-2.0071558549798736,1.5041539269794344e-06
-2.007173740023632,-1.8923853151339112,0.5482394370096735,-2.007173740023632,1.4936097469126468e-06
-2.00719161022992,-1.8923859435123658,0.5482381665720973,-2.00719161022992,1.4173465056497223e-06
-2.007209490089317,-1.8923865287353954,0.5482368899767506,-2.007209490089317,1.4043438588004871e-06
-2.0072273546125876,-1.8923871078615335,0.5482356541636141,-2.0072273546125876,1.3647788070669183e-06
-2.007245203622602,-1.8923876971321567,0.5482344289915455,-2.007245203622602,1.3595169969392156e-06
-2.007263039770272,-1.8923883161310036,0.5482331438227113,-2.007263039770272,1.4264706463519679e-06
-2.0072808659173154,-1.8923889315219315,0.5482318477699715,-2.0072808659173154,1.4347329711800212e-06
-2.0072986786228912,-1.8923895563320197,0.5482305503503664,-2.0072986786228912,1.4400296100648612e-06
-2.0073165283816268,-1.8923900964182268,0.5482292016936416,-2.0073165283816268,1.4527794300174326e-06
-2.007334366452545,-1.892390629466851,0.5482278923912157,-2.007334366452545,1.413652601755363e-06
-2.007352184517159,-1.8923911923118197,0.548226583127585,-2.007352184517159,1.4251195435736456e-06
-2.0073699852223466,-1.8923917893709705,0.5482252184950599,-2.0073699852223466,1.4895306502639004e-06
-2.007387769831505,-1.8923923875517075,0.5482238713731262,-2.007387769831505,1.4739598699510255e-06
-2.007405532904093,-1.8923929804104636,0.5482225696654528,-2.007405532904093,1.43035812709046e-06
-2.0074232687064972,-1.8923935742498825,0.5482213272715092,-2.0074232687064972,1.3770214111079126e-06
-2.007440978923599,-1.892394201414822,0.5482200774257224,-2.007440978923599,1.398374181703102e-06
-2.0074586714826106,-1.8923948547398115,0.5482187899082634,-2.0074586714826106,1.4437917955888074e-06
-2.0074763560670577,-1.8923954791616309,0.5482175298537502,-2.0074763560670577,1.4062858830788358e-06
-2.007494042027172,-1.8923960846275016,0.5482162496557508,-2.007494042027172,1.4161553016197908e-06
-2.00751171460127,-1.8923966908345495,0.5482149848659198,-2.00751171460127,1.402562049060044e-06
-2.007529396916607,-1.8923972557861632,0.5482137060239065,-2.007529396916607,1.3980726807937902e-06
-2.0075470488420875,-1.8923978679761868,0.5482124250919268,-2.0075470488420875,1.4197053784462648e-06
-2.0075647196857735,-1.8923984198675272,0.5482111312693917,-2.0075647196857735,1.4066132389432417e-06
-2.0075823953688263,-1.8923989662571419,0.5482097824614451,-2.0075823953688263,1.4552747121086578e-06
-2.0076000085497254,-1.8923995894685701,0.5482085160933913,-2.0076000085497254,1.4114108303892452e-06
-2.0076176254258344,-1.8924001890923705,0.548207222469907,-2.0076176254258344,1.4258367441348801e-06
-2.0076352266262547,-1.8924007971612042,0.5482059170740176,-2.0076352266262547,1.4400715728265978e-06
-2.007652810076063,-1.8924014107949712,0.548204625354866,-2.007652810076063,1.4300646021503255e-06
-2.007670376111622,-1.8924020260054257,0.5482033574354109,-2.007670376111622,1.4092918959646913e-06
-2.007687927587917,-1.8924026702347294,0.54820204271746,-2.007687927587917,1.4640746860301503e-06
-2.0077054782562525,-1.8924032827187072,0.5482007236165186,-2.0077054782562525,1.4543603117943557e-06
-2.0077230632666554,-1.8924038150493754,0.5481993811900356,-2.0077230632666554,1.4441207714430128e-06
-2.007740634299391,-1.892404347756281,0.5481980691617878,-2.007740634299391,1.4160490000232332e-06
-2.007758177076605,-1.8924049036812838,0.5481967931214192,-2.007758177076605,1.3918806094279929e-06
-2.007775679604426,-1.8924055174979268,0.5481955378982967,-2.007775679604426,1.3972673182688823e-06
-2.007793164683121,-1.8924061605578633,0.5481942343904015,-2.007793164683121,1.4534988526345994e-06
-2.00781063807108,-1.8924068066611597,0.5481928964573143,-2.00781063807108,1.4857706470020021e-06
-2.007828096208309,-1.892407440012091,0.5481915959786328,-2.007828096208309,1.4465055144080587e-06
-2.0078455649249185,-1.8924080154304255,0.5481903206872026,-2.0078455649249185,1.399097741929058e-06
-2.0078630533757362,-1.8924085226249598,0.5481890465354632,-2.0078630533757362,1.371389423482456e-06
-2.007880519688122,-1.892409069689105,0.5481877671282054,-2.007880519688122,1.3914604235011407e-06
-2.007897943485901,-1.892409695367369,0.5481864848386407,-2.007897943485901,1.42679354418928e-06
-2.007915354607798,-1.8924103318110683,0.5481851523816412,-2.007915354607798,1.4766523754528917e-06
-2.007932748736909,-1.8924109571356562,0.5481838579493523,-2.007932748736909,1.4375624476159525e-06
-2.0079501256218264,-1.8924115717798997,0.5481826019639442,-2.0079501256218264,1.398315733832915e-06
-2.007967486911413,-1.892412193193545,0.5481813553253582,-2.007967486911413,1.3929331220928565e-06
-2.0079848362975836,-1.8924128413075698,0.5481800476488947,-2.0079848362975836,1.4594757696910013e-06
-2.008002177088877,-1.892413483042199,0.548178728218592,-2.008002177088877,1.4672149324377312e-06
-2.008019509208707,-1.8924140938787826,0.5481774629266983,-2.008019509208707,1.4050213194324366e-06
-2.008036875765694,-1.8924146154153199,0.5481761726313831,-2.008036875765694,1.3917120249207e-06
-2.0080542294544528,-1.8924151453820683,0.5481749060788385,-2.0080542294544528,1.3729603427581292e-06
-2.0080715621838383,-1.8924157288862524,0.5481736008776573,-2.0080715621838383,1.4296948122153133e-06
-2.0080889028157887,-1.8924162879693933,0.5481722460586469,-2.0080889028157887,1.4656426950107365e-06
-2.0081062198986825,-1.8924168911685915,0.5481708680368448,-2.0081062198986825,1.5042584085654405e-06
-2.008123500585269,-1.8924175016959215,0.5481695655428279,-2.008123500585269,1.4384833279094212e-06
-2.0081407536869125,-1.8924181293304958,0.5481683010974898,-2.0081407536869125,1.4116469714192123e-06
-2.008158002006753,-1.8924187183285668,0.5481670517448977,-2.008158002006753,1.3812315617429773e-06
-2.0081752156962347,-1.8924193532513882,0.5481658328074525,-2.0081752156962347,1.3743854934071655e-06
-2.0081924181277477,-1.8924200116263319,0.5481645476408956,-2.0081924181277477,1.4439912206385682e-06
-2.00820961265909,-1.8924206609007317,0.5481632487885434,-2.00820961265909,1.4520932060724645e-06
-2.0082268005661086,-1.8924212931216713,0.5481619686442596,-2.0082268005661086,1.427750924991384e-06
-2.0082440204077736,-1.892421853186957,0.5481606510514904,-2.0082440204077736,1.4316856602481703e-06
-2.0082612625891563,-1.892422344934354,0.5481593378514907,-2.0082612625891563,1.4022516683928726e-06
-2.0082784865746977,-1.8924228895859174,0.5481579904081422,-2.0082784865746977,1.4533578028524357e-06
-2.008295695031938,-1.8924234538847737,0.5481566179552959,-2.008295695031938,1.4839339656598774e-06
-2.008312882085926,-1.8924240201895552,0.5481552911241209,-2.008312882085926,1.442630261926529e-06
-2.0083300462758755,-1.8924245874828687,0.5481540092935837,-2.0083300462758755,1.401752913127594e-06
-2.0083471890168143,-1.8924251718893723,0.548152742520593,-2.0083471890168143,1.3950787689319828e-06
-2.008364314255662,-1.8924257922406276,0.5481514197426228,-2.008364314255662,1.4610192463591356e-06
-2.008381410669773,-1.8924264425272448,0.5481500966900806,-2.008381410669773,1.4742254623811456e-06
-2.0083984667805916,-1.892427091466623,0.5481488808837115,-2.0083984667805916,1.3781536357955855e-06
-2.0084155088155025,-1.8924277340918596,0.5481476827306702,-2.0084155088155025,1.3596094678823887e-06
-2.0084325401232053,-1.8924283984160335,0.548146432654135,-2.0084325401232053,1.4156334101083956e-06
-2.0084495660747996,-1.8924290583265055,0.5481451434177229,-2.0084495660747996,1.4483136253336325e-06
-2.0084665893694718,-1.892429699756133,0.5481438635021461,-2.0084665893694718,1.431647949324328e-06
-2.008483646328529,-1.8924302602239085,0.5481425570705285,-2.008483646328529,1.4215792973816509e-06
-2.0085007253141702,-1.8924307529937874,0.5481412557211162,-2.0085007253141702,1.3915216299267959e-06
-2.008517786491409,-1.8924312913984713,0.5481399377591233,-2.008517786491409,1.4236935830294875e-06
-2.0085348322576655,-1.8924318585797497,0.5481385755240094,-2.0085348322576655,1.475594493140366e-06
-2.008551859321229,-1.8924324275936633,0.5481372489446722,-2.008551859321229,1.4434644337768004e-06
-2.0085688391472463,-1.8924330488782088,0.5481359676763731,-2.0085688391472463,1.423953279053874e-06
-2.0085857978084003,-1.89243367577155,0.5481347037863679,-2.0085857978084003,1.4108200475459471e-06
-2.0086027393226162,-1.8924343173808404,0.5481334311450047,-2.0086027393226162,1.4252292870837916e-06
-2.008619712839837,-1.8924348710984447,0.5481321330030735,-2.008619712839837,1.4113028231679017e-06
-2.0086366894503866,-1.892435427987233,0.5481307768704798,-2.0086366894503866,1.4660220783698729e-06
-2.0086536498150567,-1.8924359883098474,0.5481294572028662,-2.0086536498150567,1.4336959379761922e-06
-2.0086705794961786,-1.8924365679328299,0.5481281839386433,-2.0086705794961786,1.3989869846691648e-06
-2.00868747179119,-1.8924371947232441,0.5481269307230491,-2.00868747179119,1.401219307922989e-06
-2.0087043463747607,-1.8924378355696123,0.5481256685031802,-2.0087043463747607,1.415585767426361e-06
-2.0087212083641393,-1.892438497433069,0.548124343236701,-2.0087212083641393,1.4813488705501688e-06
-2.0087380678417053,-1.8924391216372152,0.5481230522464512,-2.0087380678417053,1.4339758161084008e-06
-2.0087549607354744,-1.8924396607481269,0.5481217397420804,-2.0087549607354744,1.4189109550366027e-06
-2.0087718423965724,-1.8924401938799822,0.5481204622355935,-2.0087718423965724,1.3842876866151209e-06
-2.0087886838034774,-1.892440785716414,0.5481192088459306,-2.0087886838034774,1.3860937952617427e-06
-2.008805501226957,-1.8924414104127765,0.5481179484049263,-2.008805501226957,1.4067540902291276e-06
-2.008822304718769,-1.8924420583870787,0.5481166258250867,-2.008822304718769,1.472782444412692e-06
-2.008839097021566,-1.8924426975190995,0.548115314926545,-2.008839097021566,1.4584048569481809e-06
-2.00885587324983,-1.8924433224731756,0.5481140442963638,-2.00885587324983,1.416004468388993e-06
-2.008872634696886,-1.8924439408999811,0.5481128039815458,-2.008872634696886,1.385941038238182e-06
-2.008889383345451,-1.8924445806972068,0.5481115335835088,-2.008889383345451,1.4224105111847083e-06
-2.0089061644956794,-1.8924451283004295,0.5481102491029216,-2.0089061644956794,1.396337949261443e-06
-2.00892295319214,-1.8924456701031038,0.5481089095852413,-2.00892295319214,1.4449421281768936e-06
